Repository,File Name,Class,Start Line,End Line,Displacement,Level
raw,generator.py,Formatted Value,369,369,55,A1
raw,generator.py,Formatted Value,369,369,75,A1
raw,generator.py,Formatted Value,370,370,21,A1
raw,generator.py,Joined String,75,75,13,A1
raw,generator.py,Joined String,376,376,13,A1
raw,generator.py,Joined String,331,331,10,A1
raw,generator.py,Joined String,332,332,10,A1
raw,generator.py,Joined String,333,333,10,A1
raw,generator.py,Joined String,334,334,10,A1
raw,generator.py,Joined String,335,335,10,A1
raw,generator.py,Joined String,336,336,10,A1
raw,generator.py,Joined String,408,408,14,A1
raw,generator.py,Joined String,343,345,16,A1
raw,generator.py,Joined String,352,353,16,A1
raw,generator.py,Joined String,360,361,16,A1
raw,generator.py,Joined String,369,370,16,A1
raw,generator.py,Joined String,345,345,39,A1
raw,generator.py,Print,330,330,4,A1
raw,generator.py,Print,331,331,4,A1
raw,generator.py,Print,332,332,4,A1
raw,generator.py,Print,333,333,4,A1
raw,generator.py,Print,334,334,4,A1
raw,generator.py,Print,335,335,4,A1
raw,generator.py,Print,336,336,4,A1
raw,generator.py,Print,339,339,8,A1
raw,generator.py,Print,349,349,8,A1
raw,generator.py,Print,357,357,8,A1
raw,generator.py,Print,365,365,8,A1
raw,generator.py,Print,408,408,8,A1
raw,generator.py,Files --> 'open' call function,38,38,13,A2
raw,generator.py,Files --> 'write' call function,39,39,12,A2
raw,generator.py,Files --> 'open' call function,95,95,13,A2
raw,generator.py,Print,342,346,12,A1
raw,generator.py,Print,351,354,12,A1
raw,generator.py,Print,359,362,12,A1
raw,generator.py,Print,368,371,12,A1
raw,generator.py,If statements expression (else),68,68,20,B1
raw,generator.py,If statements expression (else),196,196,16,B1
raw,generator.py,If statements expression (else),197,197,16,B1
raw,generator.py,If statements expression (else),198,198,16,B1
raw,generator.py,If statements expression (else),199,199,16,B1
