case,project,file,file_name,type,name,complexity,radon_grade,radon_grade_num,lineno,endline,col_offset,parent,closure_depth,source_file
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Capture_Video_Frames/capture_video_frames.py,capture_video_frames.py,method,__init__,2,A,1,10,19,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Capture_Video_Frames/capture_video_frames.py,capture_video_frames.py,method,capture_frames,2,A,1,21,36,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Random_password_generator/random_password_gen.py,random_password_gen.py,function,generate_pass,4,A,1,20,28,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Bouncing_ball_simulator/ball_bounce.py,ball_bounce.py,method,move_ball,7,B,2,26,40,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Bouncing_ball_simulator/ball_bounce.py,ball_bounce.py,class,ball,4,A,1,15,40,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Bouncing_ball_simulator/ball_bounce.py,ball_bounce.py,method,__init__,1,A,1,18,22,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Bouncing_ball_simulator/ball_bounce.py,ball_bounce.py,method,render_ball,1,A,1,24,25,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Convert_numbers_to_word/converter.py,converter.py,function,converter,34,E,5,19,72,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Find_out_hostname_and_ip_address/Hostname_IPaddress.py,Hostname_IPaddress.py,function,get_hostname_IP,2,A,1,4,10,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/detect_align_faces/main.py,main.py,function,main,3,A,1,20,33,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/detect_align_faces/main.py,main.py,function,detect_align_faces,2,A,1,36,59,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/detect_align_faces/main.py,main.py,function,shape_to_pos,2,A,1,62,70,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Organized_download_folder_with_different_categories/file-sortor.py,file-sortor.py,function,sorting,4,A,1,25,31,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Recursive_password_generator/generator.py,generator.py,function,stretch,2,A,1,4,9,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Recursive_password_generator/generator.py,generator.py,function,get_random_char,1,A,1,11,14,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speech_to_text/speech_to_text.py,speech_to_text.py,function,record_voice,2,A,1,3,15,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/GUI Rock-Paper-Scissors Game/Rock-Paper-Scissors Game.py,Rock-Paper-Scissors Game.py,function,spin,16,C,3,23,58,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Merge_pdfs/merge_pdfs.py,merge_pdfs.py,function,by_appending,1,A,1,7,15,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Merge_pdfs/merge_pdfs.py,merge_pdfs.py,function,by_inserting,1,A,1,19,23,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,method,checkBtn_click,4,A,1,161,202,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,class,SampleApp,3,A,1,16,27,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,class,CountryPage,3,A,1,82,237,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,method,count,3,A,1,144,158,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,method,passBtn_click,3,A,1,204,234,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,method,switch_frame,2,A,1,22,27,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,class,StartPage,2,A,1,30,48,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,class,CategoryPage,2,A,1,51,79,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,method,__init__,2,A,1,83,142,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,class,FinishPage,2,A,1,240,251,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,method,__init__,1,A,1,17,20,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,method,__init__,1,A,1,31,48,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,method,__init__,1,A,1,52,79,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,method,delete_img,1,A,1,236,237,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/macOS/main.py,main.py,method,__init__,1,A,1,241,251,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/windows/main.py,main.py,method,checkBtn_click,4,A,1,164,205,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/windows/main.py,main.py,class,SampleApp,3,A,1,19,30,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/windows/main.py,main.py,class,CountryPage,3,A,1,85,240,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/windows/main.py,main.py,method,count,3,A,1,147,161,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/windows/main.py,main.py,method,passBtn_click,3,A,1,207,237,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/windows/main.py,main.py,method,switch_frame,2,A,1,25,30,4,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/windows/main.py,main.py,class,StartPage,2,A,1,33,51,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
python-mini-projects,python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speed_Game/windows/main.py,main.py,class,CategoryPage,2,A,1,54,82,0,,0,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/radon_output_python-mini-projects.json
